nl;contrat_code;contrat_annee;contrat_lieu;contrat_code_lieu;cantiere;lien_F1F2;Lien_codeF1CodeF2;ind_fonction1;ind1_label;ind1_n_act;ind1_C_std;ind1_N_std;ind1_Code_PR;ind1_Code_O;ind_fonction2;ind2_label;ind2_n_act;ind2_C_std;ind2_N_std;ind2_Code_PR;ind2_Code_O
566;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S1-S6;S-S;S1;226 Menafoglio C. (CM_M/MI);226;menafoglio;carlo andrea;CM_M;MI;S6;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
567;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S1-S7;S-S;S1;226 Menafoglio C. (CM_M/MI);226;menafoglio;carlo andrea;CM_M;MI;S7;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
568;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S2-S3;S-S;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI
569;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S2-S4;S-S;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S4;266 Pianarosa G. (IMP/MI);266;pianarosa;giacomo;IMP;MI
570;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S2-S5;S-S;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S5;302 Righino P. (IMP/MI);302;righino;paulo andrea;IMP;MI
571;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S2-S6;S-S;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S6;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
572;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S2-S7;S-S;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S7;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
573;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S3-S4;S-S;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI;S4;266 Pianarosa G. (IMP/MI);266;pianarosa;giacomo;IMP;MI
574;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S3-S5;S-S;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI;S5;302 Righino P. (IMP/MI);302;righino;paulo andrea;IMP;MI
575;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S3-S6;S-S;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI;S6;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
576;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S3-S7;S-S;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI;S7;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
577;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S4-S5;S-S;S4;266 Pianarosa G. (IMP/MI);266;pianarosa;giacomo;IMP;MI;S5;302 Righino P. (IMP/MI);302;righino;paulo andrea;IMP;MI
578;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S4-S6;S-S;S4;266 Pianarosa G. (IMP/MI);266;pianarosa;giacomo;IMP;MI;S6;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
579;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S4-S7;S-S;S4;266 Pianarosa G. (IMP/MI);266;pianarosa;giacomo;IMP;MI;S7;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
580;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S5-S6;S-S;S5;302 Righino P. (IMP/MI);302;righino;paulo andrea;IMP;MI;S6;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
581;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S5-S7;S-S;S5;302 Righino P. (IMP/MI);302;righino;paulo andrea;IMP;MI;S7;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
582;C1714_02_019;1714;mortara;MOR;mortara fortificazioni;S6-S7;S-S;S6;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI;S7;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
583;C1714_02_027;1714;brunetta;BR;brunetta;A1-G1;A-G;A1;114 Corte G. (NS/BI);114;corte;giuseppe;NS;BI;G1;186 Griva G. (NS/TO C);186;griva;gio antonio;NS;TO C
584;C1714_02_027;1714;brunetta;BR;brunetta;A1-S1;A-S;A1;114 Corte G. (NS/BI);114;corte;giuseppe;NS;BI;S1;375 Vani A. (IMP/BI);375;vani;antonio;IMP;BI
585;C1714_02_027;1714;brunetta;BR;brunetta;A1-S2;A-S;A1;114 Corte G. (NS/BI);114;corte;giuseppe;NS;BI;S2;210 Magnano G. (CM_M/BI);210;magnano;gio batta;CM_M;BI
586;C1714_02_027;1714;brunetta;BR;brunetta;A1-S3;A-S;A1;114 Corte G. (NS/BI);114;corte;giuseppe;NS;BI;S3;320 Rondoletto G. (IMP/BI);320;rondoletto;gio martino;IMP;BI
587;C1714_02_027;1714;brunetta;BR;brunetta;A1-S4;A-S;A1;114 Corte G. (NS/BI);114;corte;giuseppe;NS;BI;S4;12 Arduino G. (NS/NS);12;arduino;giacomo;NS;NS
588;C1714_02_027;1714;brunetta;BR;brunetta;A1-S5;A-S;A1;114 Corte G. (NS/BI);114;corte;giuseppe;NS;BI;S5;361 Toscanello F. (impresaro minatore/LU);361;toscanello;francesco;impresaro minatore;LU
589;C1714_02_027;1714;brunetta;BR;brunetta;G1-S1;G-S;G1;186 Griva G. (NS/TO C);186;griva;gio antonio;NS;TO C;S1;375 Vani A. (IMP/BI);375;vani;antonio;IMP;BI
590;C1714_02_027;1714;brunetta;BR;brunetta;G1-S2;G-S;G1;186 Griva G. (NS/TO C);186;griva;gio antonio;NS;TO C;S2;210 Magnano G. (CM_M/BI);210;magnano;gio batta;CM_M;BI
591;C1714_02_027;1714;brunetta;BR;brunetta;G1-S3;G-S;G1;186 Griva G. (NS/TO C);186;griva;gio antonio;NS;TO C;S3;320 Rondoletto G. (IMP/BI);320;rondoletto;gio martino;IMP;BI
592;C1714_02_027;1714;brunetta;BR;brunetta;G1-S4;G-S;G1;186 Griva G. (NS/TO C);186;griva;gio antonio;NS;TO C;S4;12 Arduino G. (NS/NS);12;arduino;giacomo;NS;NS
593;C1714_02_027;1714;brunetta;BR;brunetta;G1-S5;G-S;G1;186 Griva G. (NS/TO C);186;griva;gio antonio;NS;TO C;S5;361 Toscanello F. (impresaro minatore/LU);361;toscanello;francesco;impresaro minatore;LU
594;C1714_02_027;1714;brunetta;BR;brunetta;S1-S2;S-S;S1;375 Vani A. (IMP/BI);375;vani;antonio;IMP;BI;S2;210 Magnano G. (CM_M/BI);210;magnano;gio batta;CM_M;BI
595;C1714_02_027;1714;brunetta;BR;brunetta;S1-S3;S-S;S1;375 Vani A. (IMP/BI);375;vani;antonio;IMP;BI;S3;320 Rondoletto G. (IMP/BI);320;rondoletto;gio martino;IMP;BI
596;C1714_02_027;1714;brunetta;BR;brunetta;S1-S4;S-S;S1;375 Vani A. (IMP/BI);375;vani;antonio;IMP;BI;S4;12 Arduino G. (NS/NS);12;arduino;giacomo;NS;NS
597;C1714_02_027;1714;brunetta;BR;brunetta;S1-S5;S-S;S1;375 Vani A. (IMP/BI);375;vani;antonio;IMP;BI;S5;361 Toscanello F. (impresaro minatore/LU);361;toscanello;francesco;impresaro minatore;LU
598;C1714_02_027;1714;brunetta;BR;brunetta;S2-S3;S-S;S2;210 Magnano G. (CM_M/BI);210;magnano;gio batta;CM_M;BI;S3;320 Rondoletto G. (IMP/BI);320;rondoletto;gio martino;IMP;BI
599;C1714_02_027;1714;brunetta;BR;brunetta;S2-S4;S-S;S2;210 Magnano G. (CM_M/BI);210;magnano;gio batta;CM_M;BI;S4;12 Arduino G. (NS/NS);12;arduino;giacomo;NS;NS
600;C1714_02_027;1714;brunetta;BR;brunetta;S2-S5;S-S;S2;210 Magnano G. (CM_M/BI);210;magnano;gio batta;CM_M;BI;S5;361 Toscanello F. (impresaro minatore/LU);361;toscanello;francesco;impresaro minatore;LU
601;C1714_02_027;1714;brunetta;BR;brunetta;S3-S4;S-S;S3;320 Rondoletto G. (IMP/BI);320;rondoletto;gio martino;IMP;BI;S4;12 Arduino G. (NS/NS);12;arduino;giacomo;NS;NS
602;C1714_02_027;1714;brunetta;BR;brunetta;S3-S5;S-S;S3;320 Rondoletto G. (IMP/BI);320;rondoletto;gio martino;IMP;BI;S5;361 Toscanello F. (impresaro minatore/LU);361;toscanello;francesco;impresaro minatore;LU
603;C1714_02_027;1714;brunetta;BR;brunetta;S4-S5;S-S;S4;12 Arduino G. (NS/NS);12;arduino;giacomo;NS;NS;S5;361 Toscanello F. (impresaro minatore/LU);361;toscanello;francesco;impresaro minatore;LU
604;C1714_02_031;1714;mortara;MOR;mortara fortificazioni;A1-G1;A-G;A1;27 Bello P. (NS/BI);27;bello;pietro;NS;BI;G1;272 Piazzollo F. (NS/MI);272;piazzollo;francesco;NS;MI
605;C1714_02_031;1714;mortara;MOR;mortara fortificazioni;A1-S1;A-S;A1;27 Bello P. (NS/BI);27;bello;pietro;NS;BI;S1;4 Abbondiolo P. (IMP/LU);4;abbondiolo;pietro;IMP;LU
606;C1714_02_031;1714;mortara;MOR;mortara fortificazioni;A1-S2;A-S;A1;27 Bello P. (NS/BI);27;bello;pietro;NS;BI;S2;175 Gillonio G. (IMP/BI);175;gillonio;gio pietro;IMP;BI
607;C1714_02_031;1714;mortara;MOR;mortara fortificazioni;G1-S1;G-S;G1;272 Piazzollo F. (NS/MI);272;piazzollo;francesco;NS;MI;S1;4 Abbondiolo P. (IMP/LU);4;abbondiolo;pietro;IMP;LU
608;C1714_02_031;1714;mortara;MOR;mortara fortificazioni;G1-S2;G-S;G1;272 Piazzollo F. (NS/MI);272;piazzollo;francesco;NS;MI;S2;175 Gillonio G. (IMP/BI);175;gillonio;gio pietro;IMP;BI
609;C1714_02_031;1714;mortara;MOR;mortara fortificazioni;S1-S2;S-S;S1;4 Abbondiolo P. (IMP/LU);4;abbondiolo;pietro;IMP;LU;S2;175 Gillonio G. (IMP/BI);175;gillonio;gio pietro;IMP;BI
610;C1714_02_037;1714;mortara;MOR;mortara fortificazioni;A1-G1;A-G;A1;377 Vanone A. (negoziante/MI);377;vanone;antonio maria;negoziante;MI;G1;227 Menafoglio F. (NS/MI);227;menafoglio;francesco andrea;NS;MI
611;C1714_02_037;1714;mortara;MOR;mortara fortificazioni;A1-S1;A-S;A1;377 Vanone A. (negoziante/MI);377;vanone;antonio maria;negoziante;MI;S1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI
612;C1714_02_037;1714;mortara;MOR;mortara fortificazioni;A1-S2;A-S;A1;377 Vanone A. (negoziante/MI);377;vanone;antonio maria;negoziante;MI;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI
613;C1714_02_037;1714;mortara;MOR;mortara fortificazioni;G1-S1;G-S;G1;227 Menafoglio F. (NS/MI);227;menafoglio;francesco andrea;NS;MI;S1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI
614;C1714_02_037;1714;mortara;MOR;mortara fortificazioni;G1-S2;G-S;G1;227 Menafoglio F. (NS/MI);227;menafoglio;francesco andrea;NS;MI;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI
615;C1714_02_037;1714;mortara;MOR;mortara fortificazioni;S1-S2;S-S;S1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S2;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI
616;C1714_02_039;1714;chivasso;CH;chivasso fortificazioni;A1-G1;A-G;A1;238 Mosso G. (CM_B/BI);238;mosso;giuseppe;CM_B;BI;G1;104 Clerico G. (NS/BI);104;clerico;gian pietro;NS;BI
617;C1714_02_039;1714;chivasso;CH;chivasso fortificazioni;A1-S1;A-S;A1;238 Mosso G. (CM_B/BI);238;mosso;giuseppe;CM_B;BI;S1;318 Rondoletto C. (NS/BI);318;rondoletto;carlo maria;NS;BI
618;C1714_02_039;1714;chivasso;CH;chivasso fortificazioni;A1-S2;A-S;A1;238 Mosso G. (CM_B/BI);238;mosso;giuseppe;CM_B;BI;S2;108 Clerico S. (CM_B/BI);108;clerico;sebastiano;CM_B;BI
619;C1714_02_039;1714;chivasso;CH;chivasso fortificazioni;G1-S1;G-S;G1;104 Clerico G. (NS/BI);104;clerico;gian pietro;NS;BI;S1;318 Rondoletto C. (NS/BI);318;rondoletto;carlo maria;NS;BI
620;C1714_02_039;1714;chivasso;CH;chivasso fortificazioni;G1-S2;G-S;G1;104 Clerico G. (NS/BI);104;clerico;gian pietro;NS;BI;S2;108 Clerico S. (CM_B/BI);108;clerico;sebastiano;CM_B;BI
621;C1714_02_039;1714;chivasso;CH;chivasso fortificazioni;S1-S2;S-S;S1;318 Rondoletto C. (NS/BI);318;rondoletto;carlo maria;NS;BI;S2;108 Clerico S. (CM_B/BI);108;clerico;sebastiano;CM_B;BI
622;C1714_02_042;1714;rivoli;RI;rivoli castello;S1-S2;S-S;S1;349 Somazzo F. (STU/LU);349;somazzo;filippo;STU;LU;S2;158 Gallo G. (STU/MI);158;gallo;gian giacomo;STU;MI
623;C1714_02_042;1714;rivoli;RI;rivoli castello;S1-S3;S-S;S1;349 Somazzo F. (STU/LU);349;somazzo;filippo;STU;LU;S3;49 Bianchi G. (STU/LU);49;bianchi;giacomo;STU;LU
624;C1714_02_042;1714;rivoli;RI;rivoli castello;S2-S3;S-S;S2;158 Gallo G. (STU/MI);158;gallo;gian giacomo;STU;MI;S3;49 Bianchi G. (STU/LU);49;bianchi;giacomo;STU;LU
625;C1714_02_046;1714;casale;CA;casale fortificazioni;A1-G1;A-G;A1;238 Mosso G. (CM_B/BI);238;mosso;giuseppe;CM_B;BI;G1;319 Rondoletto C. (CM_B/BI);319;rondoletto;carlo matteo;CM_B;BI
626;C1714_02_046;1714;casale;CA;casale fortificazioni;A1-S1;A-S;A1;238 Mosso G. (CM_B/BI);238;mosso;giuseppe;CM_B;BI;S1;108 Clerico S. (CM_B/BI);108;clerico;sebastiano;CM_B;BI
627;C1714_02_046;1714;casale;CA;casale fortificazioni;G1-S1;G-S;G1;319 Rondoletto C. (CM_B/BI);319;rondoletto;carlo matteo;CM_B;BI;S1;108 Clerico S. (CM_B/BI);108;clerico;sebastiano;CM_B;BI
628;C1714_02_048;1714;alessadria;AL;alessandria fortificazioni;A1-G1;A-G;A1;377 Vanone A. (negoziante/MI);377;vanone;antonio maria;negoziante;MI;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI
629;C1714_02_048;1714;alessadria;AL;alessandria fortificazioni;A1-S1;A-S;A1;377 Vanone A. (negoziante/MI);377;vanone;antonio maria;negoziante;MI;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI
630;C1714_02_048;1714;alessadria;AL;alessandria fortificazioni;A1-S2;A-S;A1;377 Vanone A. (negoziante/MI);377;vanone;antonio maria;negoziante;MI;S2;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
631;C1714_02_048;1714;alessadria;AL;alessandria fortificazioni;G1-S1;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI
632;C1714_02_048;1714;alessadria;AL;alessandria fortificazioni;G1-S2;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S2;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
633;C1714_02_048;1714;alessadria;AL;alessandria fortificazioni;S1-S2;S-S;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S2;111 Constanzo B. (IMP/PI);111;constanzo;bartolomeo;IMP;PI
634;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;A1-G1;A-G;A1;109 Coda G. (NS/TO C);109;coda;gaspare;NS;TO C;G1;272 Piazzollo F. (NS/MI);272;piazzollo;francesco;NS;MI
635;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;A1-S1;A-S;A1;109 Coda G. (NS/TO C);109;coda;gaspare;NS;TO C;S1;175 Gillonio G. (IMP/BI);175;gillonio;gio pietro;IMP;BI
636;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;A1-S2;A-S;A1;109 Coda G. (NS/TO C);109;coda;gaspare;NS;TO C;S2;4 Abbondiolo P. (IMP/LU);4;abbondiolo;pietro;IMP;LU
637;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;A1-S3;A-S;A1;109 Coda G. (NS/TO C);109;coda;gaspare;NS;TO C;S3;26 Bello L. (IMP/BI);26;bello;lorenzo;IMP;BI
638;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;G1-S1;G-S;G1;272 Piazzollo F. (NS/MI);272;piazzollo;francesco;NS;MI;S1;175 Gillonio G. (IMP/BI);175;gillonio;gio pietro;IMP;BI
639;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;G1-S2;G-S;G1;272 Piazzollo F. (NS/MI);272;piazzollo;francesco;NS;MI;S2;4 Abbondiolo P. (IMP/LU);4;abbondiolo;pietro;IMP;LU
640;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;G1-S3;G-S;G1;272 Piazzollo F. (NS/MI);272;piazzollo;francesco;NS;MI;S3;26 Bello L. (IMP/BI);26;bello;lorenzo;IMP;BI
641;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;S1-S2;S-S;S1;175 Gillonio G. (IMP/BI);175;gillonio;gio pietro;IMP;BI;S2;4 Abbondiolo P. (IMP/LU);4;abbondiolo;pietro;IMP;LU
642;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;S1-S3;S-S;S1;175 Gillonio G. (IMP/BI);175;gillonio;gio pietro;IMP;BI;S3;26 Bello L. (IMP/BI);26;bello;lorenzo;IMP;BI
643;C1714_02_053;1714;alessadria;AL;alessandria fortificazioni;S2-S3;S-S;S2;4 Abbondiolo P. (IMP/LU);4;abbondiolo;pietro;IMP;LU;S3;26 Bello L. (IMP/BI);26;bello;lorenzo;IMP;BI
644;C1714_02_059;1714;torino;TO;torino fabrica dell'università;A1-G1;A-G;A1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;G1;351 Succi G. (NS/BI);351;succi;gio batta;NS;BI
645;C1714_02_059;1714;torino;TO;torino fabrica dell'università;A1-S1;A-S;A1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S1;347 Solari G. (CM_P/LU);347;solari;gio batta;CM_P;LU
646;C1714_02_059;1714;torino;TO;torino fabrica dell'università;A1-S2;A-S;A1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S2;345 Solari C. (CM_P/LU);345;solari;carlo;CM_P;LU
647;C1714_02_059;1714;torino;TO;torino fabrica dell'università;A1-S3;A-S;A1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S3;346 Solari G. (CM_P/LU);346;solari;giacomo;CM_P;LU
648;C1714_02_059;1714;torino;TO;torino fabrica dell'università;A1-S4;A-S;A1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S4;219 Mazzoni C. (CM_P/MI);219;mazzoni;carlo giuseppe;CM_P;MI
649;C1714_02_059;1714;torino;TO;torino fabrica dell'università;G1-S1;G-S;G1;351 Succi G. (NS/BI);351;succi;gio batta;NS;BI;S1;347 Solari G. (CM_P/LU);347;solari;gio batta;CM_P;LU
650;C1714_02_059;1714;torino;TO;torino fabrica dell'università;G1-S2;G-S;G1;351 Succi G. (NS/BI);351;succi;gio batta;NS;BI;S2;345 Solari C. (CM_P/LU);345;solari;carlo;CM_P;LU
651;C1714_02_059;1714;torino;TO;torino fabrica dell'università;G1-S3;G-S;G1;351 Succi G. (NS/BI);351;succi;gio batta;NS;BI;S3;346 Solari G. (CM_P/LU);346;solari;giacomo;CM_P;LU
652;C1714_02_059;1714;torino;TO;torino fabrica dell'università;G1-S4;G-S;G1;351 Succi G. (NS/BI);351;succi;gio batta;NS;BI;S4;219 Mazzoni C. (CM_P/MI);219;mazzoni;carlo giuseppe;CM_P;MI
653;C1714_02_059;1714;torino;TO;torino fabrica dell'università;S1-S2;S-S;S1;347 Solari G. (CM_P/LU);347;solari;gio batta;CM_P;LU;S2;345 Solari C. (CM_P/LU);345;solari;carlo;CM_P;LU
654;C1714_02_059;1714;torino;TO;torino fabrica dell'università;S1-S3;S-S;S1;347 Solari G. (CM_P/LU);347;solari;gio batta;CM_P;LU;S3;346 Solari G. (CM_P/LU);346;solari;giacomo;CM_P;LU
655;C1714_02_059;1714;torino;TO;torino fabrica dell'università;S1-S4;S-S;S1;347 Solari G. (CM_P/LU);347;solari;gio batta;CM_P;LU;S4;219 Mazzoni C. (CM_P/MI);219;mazzoni;carlo giuseppe;CM_P;MI
656;C1714_02_059;1714;torino;TO;torino fabrica dell'università;S2-S3;S-S;S2;345 Solari C. (CM_P/LU);345;solari;carlo;CM_P;LU;S3;346 Solari G. (CM_P/LU);346;solari;giacomo;CM_P;LU
657;C1714_02_059;1714;torino;TO;torino fabrica dell'università;S2-S4;S-S;S2;345 Solari C. (CM_P/LU);345;solari;carlo;CM_P;LU;S4;219 Mazzoni C. (CM_P/MI);219;mazzoni;carlo giuseppe;CM_P;MI
658;C1714_02_059;1714;torino;TO;torino fabrica dell'università;S3-S4;S-S;S3;346 Solari G. (CM_P/LU);346;solari;giacomo;CM_P;LU;S4;219 Mazzoni C. (CM_P/MI);219;mazzoni;carlo giuseppe;CM_P;MI
659;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-G1;A-G;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI
660;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-S1;A-S;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI
661;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-S2;A-S;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;S2;226 Menafoglio C. (CM_M/MI);226;menafoglio;carlo andrea;CM_M;MI
662;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-S3;A-S;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI
663;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-S4;A-S;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;S4;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
664;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-S5;A-S;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;S5;202 Maciotta G. (IMP/BI);202;maciotta;giacomo;IMP;BI
665;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-S6;A-S;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;S6;62 Boggio P. (IMP/BI);62;boggio;pietro;IMP;BI
666;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;A1-S7;A-S;A1;78 Caligaris A. (NS/BI);78;caligaris;antonio;NS;BI;S7;316 Romano T. (IMP/BI);316;romano;tomaso;IMP;BI
667;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;G1-S1;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI
668;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;G1-S2;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S2;226 Menafoglio C. (CM_M/MI);226;menafoglio;carlo andrea;CM_M;MI
669;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;G1-S3;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI
670;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;G1-S4;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S4;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
671;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;G1-S5;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S5;202 Maciotta G. (IMP/BI);202;maciotta;giacomo;IMP;BI
672;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;G1-S6;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S6;62 Boggio P. (IMP/BI);62;boggio;pietro;IMP;BI
673;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;G1-S7;G-S;G1;153 Galimberti G. (negoziante/MI);153;galimberti;giuseppe maria;negoziante;MI;S7;316 Romano T. (IMP/BI);316;romano;tomaso;IMP;BI
674;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;S1-S2;S-S;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S2;226 Menafoglio C. (CM_M/MI);226;menafoglio;carlo andrea;CM_M;MI
675;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;S1-S3;S-S;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI
676;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;S1-S4;S-S;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S4;187 Groppi C. (CM_M/MI);187;groppi;carlo;CM_M;MI
677;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;S1-S5;S-S;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S5;202 Maciotta G. (IMP/BI);202;maciotta;giacomo;IMP;BI
678;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;S1-S6;S-S;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S6;62 Boggio P. (IMP/BI);62;boggio;pietro;IMP;BI
679;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;S1-S7;S-S;S1;223 Menafoglio A. (CM_M/MI);223;menafoglio;agostino;CM_M;MI;S7;316 Romano T. (IMP/BI);316;romano;tomaso;IMP;BI
680;C1714_02_073;1714;chivasso;CH;chivasso e verrua fortificazioni;S2-S3;S-S;S2;226 Menafoglio C. (CM_M/MI);226;menafoglio;carlo andrea;CM_M;MI;S3;275 Pinchetti D. (CM_M/MI);275;pinchetti;domenico;CM_M;MI
